Time,201Hg,202Hg
,R1-15 Blank-1    3/12/2004 8:21:53 PM    (Run: 1),
31872,2005000.000,892000.000
31955,2032000.000,920300.000
32038,2006000.000,918500.000
32121,2009000.000,900100.000
32204,2012000.000,929400.000
32287,1957000.000,900100.000
32370,1981000.000,920400.000
32453,1978000.000,896000.000
32536,2015000.000,907900.000
32619,1981000.000,901300.000
32702,1964000.000,915700.000
32785,2033000.000,918600.000
32868,2021000.000,906100.000
32951,1995000.000,917200.000
33034,2007000.000,906800.000
33117,1991000.000,919600.000
33200,1963000.000,935600.000
33283,1972000.000,896000.000
33366,1949000.000,901500.000
33449,2032000.000,908800.000
33532,1964000.000,905200.000
33615,1985000.000,897900.000
33698,2027000.000,908500.000
33781,1951000.000,943600.000
33864,1951000.000,911200.000
33947,1923000.000,862700.000
34030,1972000.000,943100.000
34113,2034000.000,876600.000
34196,1953000.000,967600.000
34279,1921000.000,745400.000
34362,1718000.000,789500.000
34445,1790000.000,783700.000
34528,1780000.000,865500.000
34611,2043000.000,950200.000
34694,2173000.000,1011000.000
34777,2171000.000,919900.000
34860,1953000.000,875600.000
34943,1894000.000,833500.000
35026,1840000.000,851800.000
35109,1821000.000,832800.000
35192,1814000.000,818000.000
35275,1752000.000,825900.000
35358,1835000.000,815900.000
35441,1806000.000,818300.000
35524,1751000.000,819000.000
35607,1779000.000,801400.000
35690,1786000.000,815400.000
35773,1806000.000,801700.000
35856,1765000.000,827500.000
35939,1757000.000,802800.000
36022,1722000.000,813700.000
36105,1756000.000,807100.000
36188,1764000.000,807100.000
36271,1773000.000,815200.000
36354,1754000.000,813300.000
36437,1795000.000,794400.000
36520,1766000.000,809700.000
36603,1745000.000,783600.000
36686,1703000.000,784500.000
36769,1741000.000,786300.000
36852,1717000.000,784100.000
36935,1715000.000,781900.000
37018,1655000.000,774200.000
37101,1687000.000,772500.000
37184,1654000.000,767000.000
37267,1711000.000,757100.000
37350,1678000.000,746400.000
37433,1639000.000,748600.000
37516,1661000.000,766700.000
37599,1686000.000,763300.000
37682,1704000.000,763800.000
37765,1690000.000,755200.000
37848,1730000.000,777200.000
37931,1706000.000,788800.000
38014,1730000.000,793900.000
38097,1745000.000,800100.000
38180,1747000.000,795600.000
38263,1705000.000,785900.000
38346,1680000.000,775900.000
38429,1721000.000,784900.000
38512,1747000.000,785100.000
38595,1619000.000,789900.000
38678,1746000.000,723900.000
38761,1680000.000,816900.000
38844,1896000.000,884000.000
38927,2004000.000,934800.000
39010,2006000.000,929100.000
39093,1995000.000,901800.000
39176,2044000.000,882300.000
39259,1985000.000,894900.000
39342,1996000.000,917600.000
39425,1939000.000,906000.000
39508,1957000.000,908200.000
39591,1921000.000,879500.000
39674,1949000.000,907000.000
39757,1976000.000,933300.000
39840,1969000.000,879600.000
39923,1908000.000,854900.000
40006,1897000.000,850000.000
40089,1844000.000,814400.000
40172,1765000.000,801600.000
40255,1752000.000,797400.000
40338,1734000.000,800500.000
40421,1763000.000,808000.000
40504,1732000.000,780400.000
40587,1776000.000,806000.000
40670,1738000.000,785700.000
40753,1745000.000,797300.000
40836,1746000.000,795100.000
40919,1748000.000,794300.000
41002,1732000.000,800200.000
41085,1750000.000,798400.000
41168,1726000.000,800800.000
41251,1729000.000,789900.000
41334,1792000.000,797400.000
41417,1787000.000,793900.000
41500,1745000.000,819500.000
41583,1735000.000,797300.000
41666,1769000.000,811300.000
41749,1756000.000,798900.000
41832,1763000.000,791700.000
41915,1719000.000,788000.000
41998,1739000.000,805800.000
42081,1693000.000,811500.000
42164,1767000.000,786300.000
42247,1759000.000,788800.000
42330,1744000.000,789600.000
42413,1699000.000,797000.000
42496,1731000.000,782800.000
42579,1747000.000,793600.000
42662,1748000.000,784100.000
42745,1731000.000,794200.000
42828,1759000.000,799300.000
42911,1737000.000,796500.000
42994,1738000.000,780000.000
43077,1737000.000,781300.000
43160,1720000.000,811100.000
43243,1755000.000,808100.000
43326,1738000.000,793300.000
43409,1748000.000,813700.000
43492,1801000.000,794700.000
43575,1752000.000,801100.000
43658,1704000.000,792800.000
43741,1728000.000,795000.000
43824,1753000.000,810500.000
43907,1729000.000,792700.000
43990,1725000.000,781700.000
44073,1754000.000,790200.000
44156,1715000.000,791500.000
44239,1724000.000,799100.000
44322,1714000.000,768700.000
44405,1691000.000,804400.000
44488,1740000.000,782200.000
44571,1694000.000,780200.000
44654,1730000.000,798600.000
44737,1737000.000,811900.000
44820,1735000.000,811300.000
44903,1765000.000,790300.000
44986,1767000.000,800400.000
45069,1740000.000,794200.000
45152,1804000.000,813900.000
45235,1773000.000,815700.000
45318,1778000.000,813100.000
45401,1748000.000,818500.000
45484,1746000.000,823600.000
45567,1776000.000,801600.000
45650,1738000.000,805700.000
45733,1758000.000,805600.000
45816,1748000.000,803600.000
45899,1754000.000,822300.000
45982,1755000.000,798200.000
46065,1768000.000,786500.000
46148,1727000.000,756100.000
46231,1700000.000,779600.000
46314,1678000.000,706600.000
46397,1516000.000,742600.000
46480,1561000.000,750900.000
46563,1730000.000,825900.000
46646,1881000.000,880900.000
46729,1976000.000,918300.000
46812,2025000.000,927400.000
46895,1993000.000,860700.000
46978,1822000.000,798900.000
47061,1709000.000,784100.000
47144,1703000.000,775500.000
47227,1697000.000,776800.000
47310,1723000.000,779900.000
47393,1732000.000,793700.000
47476,1681000.000,793000.000
47559,1703000.000,788300.000
47642,1736000.000,783900.000
47725,1746000.000,781100.000
47808,1726000.000,793500.000
47891,1728000.000,714000.000
47974,1635000.000,773900.000
48057,1608000.000,763200.000
48140,1725000.000,841600.000
48223,1928000.000,903700.000
48306,2004000.000,906300.000
48389,1871000.000,835100.000
48472,1737000.000,781400.000
48555,1747000.000,790800.000
48638,1662000.000,773400.000
48721,1678000.000,807200.000
48804,1714000.000,802500.000
48887,1740000.000,793100.000
48970,1731000.000,804700.000
49053,1723000.000,803700.000
49136,1735000.000,799100.000
49219,1695000.000,783700.000
49302,1602000.000,757000.000
49385,1640000.000,731100.000
49468,1666000.000,784000.000
49551,1790000.000,868900.000
49634,1955000.000,906000.000
49717,1947000.000,890200.000
49800,1984000.000,908800.000
49883,1993000.000,897100.000
49966,2023000.000,900300.000
50049,1991000.000,897500.000
50132,1954000.000,926200.000
50215,2050000.000,957600.000
50298,2041000.000,873200.000
50381,1847000.000,822900.000
50464,1791000.000,807100.000
50547,1710000.000,806200.000
50630,1803000.000,804400.000
50713,1763000.000,824500.000
50796,1779000.000,807100.000
50879,1805000.000,799100.000
50962,1519000.000,789600.000
51045,1745000.000,722200.000
51128,1648000.000,789700.000
51211,1917000.000,887300.000
51294,1945000.000,898600.000
51377,1941000.000,877400.000
51460,1927000.000,873100.000
51543,1872000.000,881900.000
51626,1826000.000,852400.000
51709,1872000.000,832000.000
51792,1864000.000,815800.000
51875,1831000.000,796900.000
51958,1810000.000,796100.000
52041,1733000.000,771700.000
52124,1662000.000,754800.000
52207,1631000.000,720400.000
52290,1587000.000,725900.000
52373,1560000.000,700600.000
52456,1527000.000,705800.000
52539,1500000.000,685000.000
52622,1534000.000,690300.000
52705,1493000.000,695100.000
52788,1507000.000,692900.000
52871,1503000.000,687200.000
52954,1507000.000,672900.000
53037,1479000.000,682400.000
53120,1511000.000,674300.000
53203,1523000.000,694800.000
53286,1519000.000,696900.000
53369,1512000.000,695800.000
53452,1540000.000,711500.000
53535,1523000.000,695600.000
53618,1553000.000,731800.000
53701,1542000.000,691400.000
53784,1524000.000,689400.000
53867,1534000.000,567100.000
53950,1435000.000,690500.000
54033,1454000.000,708300.000
54116,1600000.000,801300.000
54199,1808000.000,828400.000
54282,1827000.000,836100.000
54365,1800000.000,828700.000
54448,1776000.000,800100.000
54531,1777000.000,809000.000
54614,1814000.000,826000.000
54697,1749000.000,811000.000
54780,1778000.000,809900.000
54863,1806000.000,817400.000
54946,1769000.000,822400.000
55029,1789000.000,818100.000
55112,1768000.000,806900.000
55195,1780000.000,804800.000
55278,1758000.000,797000.000
55361,1743000.000,791500.000
55444,1699000.000,774600.000
55527,1692000.000,760100.000
55610,1672000.000,737500.000
55693,1654000.000,721400.000
55776,1610000.000,711800.000
55859,1573000.000,705000.000
55942,1535000.000,693700.000
56025,1536000.000,672000.000
56108,1507000.000,676800.000
56191,1510000.000,687200.000
56274,1432000.000,642500.000
56357,1504000.000,649000.000
56440,1456000.000,659300.000
56523,1488000.000,673300.000
56606,1482000.000,670400.000
56689,1456000.000,664600.000
56772,1421000.000,649800.000
56855,1472000.000,662300.000
56938,1392000.000,652700.000
57021,1463000.000,655600.000
57104,1453000.000,652100.000
57187,1460000.000,662000.000
57270,1461000.000,649500.000
57353,1450000.000,674700.000
57436,1478000.000,679400.000
57519,1465000.000,694300.000
57602,1472000.000,682800.000
57685,1489000.000,703800.000
57768,1502000.000,671300.000
57851,1481000.000,688300.000
57934,1490000.000,667200.000
58017,1464000.000,671900.000
58100,1471000.000,666700.000
58183,1445000.000,659500.000
58266,1406000.000,635200.000
58349,1458000.000,687600.000
58432,1502000.000,708700.000
58515,1504000.000,713700.000
58598,1526000.000,692300.000
58681,1605000.000,715700.000
58764,1516000.000,721600.000
58847,1590000.000,721400.000
58930,1524000.000,688600.000
59013,1428000.000,672200.000
59096,1433000.000,649500.000
59179,1430000.000,704700.000
59262,1504000.000,695800.000
59345,1626000.000,785100.000
59428,1776000.000,834800.000
59511,1815000.000,846500.000
,,
,OFM SRM955d L1    3/12/2004 9:35:55 PM    (Run: 1),
0,8877.000,4526.000
83,8902.000,4826.000
166,8602.000,5151.000
249,8602.000,5001.000
332,9377.000,5051.000
415,8577.000,4551.000
498,8652.000,4175.000
581,9477.000,4726.000
664,8877.000,4350.000
747,8877.000,4876.000
830,9002.000,4576.000
913,8952.000,4601.000
996,9227.000,4651.000
1079,8977.000,4801.000
1162,8827.000,4451.000
1245,9502.000,4801.000
1328,9377.000,4701.000
1411,10650.000,5151.000
1494,9452.000,5326.000
1577,9677.000,4476.000
1660,8052.000,4576.000
1743,9477.000,4426.000
1826,9377.000,5351.000
1909,9252.000,5001.000
1992,8827.000,4876.000
2075,9252.000,4876.000
2158,8752.000,4401.000
2241,9502.000,4501.000
2324,8027.000,5126.000
2407,10480.000,5026.000
2490,9452.000,4851.000
2573,7551.000,5026.000
2656,8052.000,4451.000
2739,12300.000,7702.000
2822,16060.000,9327.000
2905,13960.000,6851.000
2988,13480.000,6701.000
3071,11300.000,6651.000
3154,11580.000,6276.000
3237,10700.000,5576.000
3320,10580.000,4876.000
3403,10380.000,5226.000
3486,9202.000,5876.000
3569,10330.000,4676.000
3652,9853.000,5001.000
3735,10000.000,5176.000
3818,8977.000,5051.000
3901,8952.000,4576.000
3984,9077.000,4676.000
4067,10030.000,5351.000
4150,8877.000,5001.000
4233,8627.000,4726.000
4316,8977.000,5201.000
4399,9953.000,4851.000
4482,9828.000,5176.000
4565,8927.000,4801.000
4648,8977.000,4426.000
4731,9202.000,4225.000
4814,9102.000,4350.000
4897,9227.000,4275.000
4980,8927.000,4726.000
5063,8527.000,5326.000
5146,9127.000,5201.000
5229,9102.000,5001.000
5312,8802.000,4451.000
5395,8102.000,4851.000
5478,8627.000,4776.000
5561,8627.000,4876.000
5644,8702.000,4426.000
5727,8802.000,4601.000
5810,8502.000,4350.000
5893,8227.000,4951.000
5976,7802.000,3900.000
6059,8852.000,4701.000
6142,9577.000,4300.000
6225,9427.000,4150.000
6308,9327.000,4751.000
6391,7902.000,4451.000
6474,8327.000,3775.000
6557,7977.000,4976.000
6640,8102.000,4325.000
6723,8777.000,3725.000
6806,9077.000,4851.000
6889,8327.000,3825.000
6972,7827.000,3625.000
7055,8302.000,4200.000
7138,8127.000,4325.000
7221,8977.000,4626.000
7304,8502.000,3725.000
7387,7952.000,4000.000
7470,7727.000,4401.000
7553,8002.000,4150.000
7636,8077.000,4375.000
7719,7551.000,4701.000
7802,8002.000,4075.000
7885,7777.000,4776.000
7968,7051.000,3975.000
8051,7526.000,4300.000
8134,8702.000,3900.000
8217,8502.000,4676.000
8300,8852.000,4476.000
8383,7602.000,3700.000
8466,8127.000,4551.000
8549,8402.000,4250.000
8632,8577.000,4325.000
8715,8202.000,3500.000
8798,8877.000,4175.000
8881,8802.000,4501.000
8964,7251.000,3675.000
9047,5351.000,2500.000
9130,4451.000,2500.000
9213,4851.000,2625.000
9296,6051.000,3000.000
9379,5551.000,3300.000
9462,6351.000,3625.000
9545,7827.000,3800.000
9628,8527.000,3875.000
9711,7126.000,3150.000
9794,7576.000,4125.000
9877,7952.000,4100.000
9960,7602.000,3700.000
10043,7952.000,4601.000
10126,8302.000,3800.000
10209,7727.000,4726.000
10292,7952.000,4250.000
10375,8702.000,4150.000
10458,7827.000,4451.000
10541,8327.000,4526.000
10624,7827.000,3950.000
10707,9127.000,4551.000
10790,9052.000,4851.000
10873,7276.000,4626.000
10956,8927.000,4451.000
11039,7727.000,4275.000
11122,8327.000,4250.000
11205,7927.000,4451.000
11288,8402.000,4601.000
11371,9227.000,4275.000
11454,8227.000,4175.000
11537,8027.000,3450.000
11620,4375.000,1850.000
11703,2850.000,1600.000
11786,2550.000,1400.000
11869,2425.000,1500.000
11952,2100.000,950.000
12035,1475.000,675.000
12118,1400.000,950.000
12201,1775.000,1150.000
12284,2575.000,1575.000
12367,2550.000,1150.000
12450,1975.000,1075.000
12533,1675.000,950.000
12616,1825.000,975.000
12699,1875.000,1100.000
12782,1475.000,775.000
12865,1650.000,1025.000
12948,2025.000,725.000
13031,1375.000,725.000
13114,1175.000,600.000
13197,1400.000,625.000
13280,1575.000,800.000
13363,1550.000,725.000
13446,1550.000,950.000
13529,1875.000,900.000
13612,1350.000,825.000
13695,1425.000,325.000
13778,475.000,325.000
13861,550.000,475.000
13944,625.000,400.000
14027,725.000,175.000
14110,650.000,250.000
14193,825.000,700.000
14276,775.000,575.000
14359,1400.000,600.000
14442,1325.000,675.000
14525,1250.000,575.000
14608,1050.000,550.000
14691,1250.000,450.000
14774,1225.000,700.000
14857,1725.000,500.000
14940,2775.000,1150.000
15023,4200.000,1150.000
15106,6301.000,1875.000
15189,8927.000,2400.000
15272,11550.000,3550.000
15355,15130.000,4125.000
15438,19110.000,5726.000
15521,23960.000,5501.000
15604,28050.000,7351.000
15687,33580.000,8877.000
15770,36230.000,10180.000
15853,43050.000,10350.000
15936,47630.000,12100.000
16019,54850.000,12430.000
16102,60950.000,14210.000
16185,66340.000,15060.000
16268,72890.000,16160.000
16351,79090.000,18330.000
16434,81120.000,17760.000
16517,81000.000,17380.000
16600,80040.000,19160.000
16683,88030.000,18730.000
16766,88480.000,19910.000
16849,94980.000,22510.000
16932,98550.000,21390.000
17015,101700.000,22110.000
17098,102500.000,21540.000
17181,102300.000,21140.000
17264,105000.000,23160.000
17347,106700.000,25290.000
17430,109200.000,23140.000
17513,109300.000,24590.000
17596,114700.000,25740.000
17679,116100.000,24270.000
17762,116300.000,26940.000
17845,120500.000,26570.000
17928,122200.000,25790.000
18011,119700.000,25220.000
18094,121800.000,25240.000
18177,126800.000,27220.000
18260,123900.000,25840.000
18343,126300.000,26690.000
18426,123100.000,26090.000
18509,126400.000,27770.000
18592,127000.000,27420.000
18675,120000.000,27140.000
18758,123600.000,28370.000
18841,125600.000,26540.000
18924,122700.000,25970.000
19007,126800.000,27970.000
19090,126100.000,27520.000
19173,132100.000,28270.000
19256,129100.000,27340.000
19339,126300.000,27920.000
19422,127100.000,26020.000
19505,127900.000,26170.000
19588,129100.000,26790.000
19671,130700.000,27120.000
19754,129800.000,28170.000
19837,131300.000,25020.000
19920,125300.000,28100.000
20003,130800.000,28350.000
20086,128700.000,26990.000
20169,130600.000,28500.000
20252,131300.000,26390.000
20335,128100.000,28200.000
20418,136100.000,28200.000
20501,133900.000,27950.000
20584,133800.000,27270.000
20667,128400.000,27420.000
20750,135600.000,30270.000
20833,135800.000,27970.000
20916,135000.000,27670.000
20999,136900.000,29600.000
21082,141600.000,28200.000
21165,135900.000,27690.000
21248,131600.000,29020.000
21331,134200.000,28720.000
21414,138800.000,29020.000
21497,135600.000,27870.000
21580,139700.000,27020.000
21663,134600.000,29600.000
21746,137000.000,30600.000
21829,134800.000,30250.000
21912,132600.000,29320.000
21995,135100.000,28120.000
22078,142800.000,29450.000
22161,138500.000,28350.000
22244,134700.000,28700.000
22327,136700.000,27340.000
22410,137200.000,28500.000
22493,134200.000,29450.000
22576,138300.000,29950.000
22659,136700.000,29520.000
22742,137900.000,28570.000
22825,138000.000,28820.000
22908,137100.000,29300.000
22991,138800.000,29720.000
23074,134100.000,30500.000
23157,141500.000,29900.000
23240,141600.000,28720.000
23323,138500.000,27920.000
23406,140400.000,31230.000
23489,139300.000,29970.000
23572,137400.000,30350.000
23655,139500.000,30050.000
23738,136600.000,30400.000
23821,143800.000,29400.000
23904,142500.000,28750.000
23987,144000.000,28600.000
24070,141000.000,31580.000
24153,142500.000,30070.000
24236,139700.000,30200.000
24319,146800.000,30720.000
24402,145000.000,30070.000
24485,144700.000,29650.000
24568,144300.000,28500.000
24651,141400.000,32300.000
24734,137900.000,30200.000
24817,145700.000,30120.000
24900,142100.000,30070.000
24983,141000.000,30600.000
25066,139200.000,28920.000
25149,148000.000,29350.000
25232,142500.000,28720.000
25315,138400.000,30600.000
25398,146400.000,30050.000
25481,149100.000,31580.000
25564,150000.000,30770.000
25647,148000.000,29400.000
25730,144600.000,30420.000
25813,151000.000,31230.000
25896,151000.000,30570.000
25979,141800.000,32530.000
26062,149200.000,31050.000
26145,152700.000,31580.000
26228,152300.000,31350.000
26311,142200.000,31930.000
26394,146100.000,31200.000
26477,146900.000,31930.000
26560,154900.000,32750.000
26643,153500.000,32430.000
26726,149700.000,30520.000
26809,154200.000,32600.000
26892,156300.000,32830.000
26975,152000.000,30850.000
27058,157100.000,32830.000
27141,158600.000,33050.000
27224,165600.000,35980.000
27307,164300.000,32850.000
27390,164900.000,33380.000
27473,163600.000,34930.000
27556,170000.000,35630.000
27639,170600.000,35580.000
27722,174900.000,35780.000
27805,170100.000,35760.000
27888,182500.000,37490.000
27971,181400.000,38910.000
28054,182800.000,36630.000
28137,186100.000,39190.000
28220,189800.000,38190.000
28303,188700.000,37940.000
28386,197200.000,40270.000
28469,185200.000,39720.000
28552,180800.000,36940.000
28635,178700.000,36380.000
28718,178400.000,34360.000
28801,171000.000,35310.000
28884,174300.000,37540.000
28967,170200.000,37860.000
29050,167900.000,38490.000
29133,170300.000,36460.000
29216,173500.000,35360.000
29299,173300.000,35610.000
29382,174600.000,34860.000
29465,165700.000,34330.000
29548,171000.000,33080.000
29631,165000.000,35030.000
29714,165700.000,35730.000
29797,163000.000,34830.000
29880,162900.000,33600.000
29963,160300.000,34860.000
30046,160100.000,34130.000
30129,161000.000,33750.000
30212,160700.000,33350.000
30295,154200.000,33200.000
30378,155600.000,32630.000
30461,150000.000,31880.000
30544,155600.000,30600.000
30627,152600.000,33330.000
30710,147600.000,31300.000
30793,146100.000,30820.000
30876,154000.000,30320.000
30959,146400.000,30750.000
31042,144300.000,32300.000
31125,147100.000,31200.000
31208,149000.000,30870.000
31291,146600.000,30870.000
31374,145100.000,30520.000
31457,144700.000,29500.000
31540,140000.000,29750.000
31623,142200.000,28770.000
31706,139100.000,30650.000
31789,142400.000,29350.000
31872,140200.000,28520.000
31955,146100.000,29950.000
32038,141400.000,31930.000
32121,144700.000,29120.000
32204,139200.000,30070.000
32287,143700.000,29620.000
32370,143200.000,30370.000
32453,139700.000,28550.000
32536,135800.000,28820.000
32619,142000.000,27870.000
32702,137700.000,29500.000
32785,140900.000,28550.000
32868,140200.000,30520.000
32951,144300.000,31250.000
33034,148900.000,30150.000
33117,142400.000,31530.000
33200,143600.000,30100.000
33283,147800.000,31050.000
33366,140900.000,28420.000
33449,139900.000,30200.000
33532,143300.000,30650.000
33615,143900.000,29470.000
33698,143900.000,30320.000
33781,142200.000,29250.000
33864,137500.000,31030.000
33947,144000.000,27170.000
34030,142000.000,29170.000
34113,137300.000,31080.000
34196,136400.000,29470.000
34279,139000.000,29370.000
34362,136600.000,30570.000
34445,138100.000,28400.000
34528,139500.000,27950.000
34611,142600.000,29270.000
34694,141300.000,28900.000
34777,138700.000,29470.000
34860,143000.000,28020.000
34943,145300.000,28970.000
35026,141500.000,30700.000
35109,136500.000,29850.000
35192,139100.000,29170.000
35275,140500.000,29370.000
35358,140500.000,30400.000
35441,141200.000,29920.000
35524,142000.000,29970.000
35607,143500.000,30420.000
35690,139800.000,29970.000
35773,143200.000,28300.000
35856,140800.000,27620.000
35939,140900.000,30770.000
36022,145600.000,31050.000
36105,137400.000,29150.000
36188,143000.000,29370.000
36271,145500.000,29720.000
36354,141800.000,28900.000
36437,140500.000,31080.000
36520,140200.000,28220.000
36603,139500.000,29120.000
36686,147200.000,29050.000
36769,141400.000,29250.000
36852,141900.000,29550.000
36935,139700.000,32230.000
37018,144700.000,30920.000
37101,142200.000,30500.000
37184,141400.000,28770.000
37267,140200.000,29650.000
37350,141200.000,29850.000
37433,142600.000,29470.000
37516,136700.000,28870.000
37599,140300.000,29450.000
37682,137500.000,30220.000
37765,133400.000,28270.000
37848,137100.000,29750.000
37931,141200.000,28650.000
38014,142200.000,28620.000
38097,138400.000,28250.000
38180,134000.000,28820.000
38263,138100.000,28000.000
38346,140500.000,29470.000
38429,142100.000,27470.000
38512,136900.000,29150.000
38595,136500.000,29500.000
38678,137900.000,28750.000
38761,132200.000,27470.000
38844,136300.000,28070.000
38927,137300.000,27270.000
39010,135900.000,27670.000
39093,131400.000,28350.000
39176,129900.000,25070.000
39259,128700.000,27440.000
39342,129700.000,27240.000
39425,127800.000,28500.000
39508,129400.000,28250.000
39591,131800.000,27590.000
39674,131500.000,27290.000
39757,130600.000,28650.000
39840,132000.000,27520.000
39923,134800.000,27170.000
40006,132800.000,27290.000
40089,131100.000,27640.000
40172,129300.000,26870.000
40255,129600.000,27720.000
40338,130200.000,28020.000
40421,132700.000,27970.000
40504,134500.000,29350.000
40587,137900.000,28500.000
40670,136600.000,29970.000
40753,134900.000,27240.000
40836,136800.000,28700.000
40919,135000.000,28070.000
41002,133400.000,28270.000
41085,137100.000,28050.000
41168,135300.000,28720.000
41251,135000.000,28500.000
41334,134400.000,29370.000
41417,138700.000,30170.000
41500,135500.000,27320.000
41583,135900.000,28570.000
41666,135800.000,28450.000
41749,138600.000,29550.000
41832,138100.000,27240.000
41915,136200.000,28250.000
41998,134700.000,25920.000
42081,138300.000,28720.000
42164,135000.000,28770.000
42247,134500.000,28620.000
42330,138000.000,29520.000
42413,139200.000,28500.000
42496,135000.000,30150.000
42579,135800.000,27540.000
42662,138200.000,27920.000
42745,140600.000,28850.000
42828,131300.000,28270.000
42911,130900.000,27900.000
42994,130700.000,26920.000
43077,130500.000,28220.000
43160,129400.000,28120.000
43243,127500.000,30100.000
43326,129800.000,29950.000
43409,133200.000,27420.000
43492,128700.000,27590.000
43575,130000.000,28350.000
43658,127700.000,28600.000
43741,133100.000,28500.000
43824,138200.000,29550.000
43907,137300.000,29300.000
43990,137300.000,29400.000
44073,139800.000,27690.000
44156,142700.000,28570.000
44239,136800.000,30250.000
44322,136000.000,27870.000
44405,136300.000,30020.000
44488,139800.000,28270.000
44571,135800.000,30000.000
44654,133700.000,29950.000
44737,138100.000,28500.000
44820,138400.000,29270.000
44903,137100.000,26520.000
44986,139300.000,27520.000
45069,135800.000,29200.000
45152,137400.000,29320.000
45235,136200.000,30570.000
45318,143200.000,29270.000
45401,139700.000,28170.000
45484,137500.000,29270.000
45567,141500.000,29500.000
45650,139400.000,28870.000
45733,136600.000,29750.000
45816,140800.000,28420.000
45899,137300.000,28670.000
45982,140400.000,30770.000
46065,137900.000,29200.000
46148,143300.000,30250.000
46231,142800.000,27900.000
46314,137400.000,29400.000
46397,136300.000,29250.000
46480,135100.000,27640.000
46563,135100.000,27820.000
46646,139800.000,28970.000
46729,141500.000,27920.000
46812,143100.000,27490.000
46895,141700.000,29620.000
46978,138800.000,29650.000
47061,138100.000,28400.000
47144,145600.000,30350.000
47227,140200.000,28670.000
47310,140100.000,28620.000
47393,137800.000,29300.000
47476,145800.000,30550.000
47559,142900.000,28820.000
47642,143600.000,28470.000
47725,138300.000,28070.000
47808,138500.000,29520.000
47891,146700.000,29320.000
47974,137700.000,29870.000
48057,140700.000,29600.000
48140,140900.000,31030.000
48223,139900.000,30250.000
48306,144400.000,29600.000
48389,143500.000,29020.000
48472,143400.000,30620.000
48555,141400.000,30170.000
48638,141400.000,28100.000
48721,141500.000,29020.000
48804,142700.000,28800.000
48887,139100.000,29270.000
48970,140300.000,29170.000
49053,137200.000,28350.000
49136,137300.000,31630.000
49219,141100.000,29220.000
49302,145600.000,29050.000
49385,140900.000,30870.000
49468,145300.000,30750.000
49551,142900.000,30200.000
49634,145300.000,30170.000
49717,147400.000,31300.000
49800,143600.000,30250.000
49883,141000.000,30150.000
49966,144300.000,28620.000
50049,144600.000,29050.000
50132,140100.000,32250.000
50215,142700.000,31130.000
50298,146100.000,30300.000
50381,148800.000,31650.000
50464,146100.000,30600.000
50547,148300.000,30720.000
50630,148000.000,30950.000
50713,145100.000,31300.000
50796,145000.000,31230.000
50879,143100.000,31050.000
50962,144000.000,31130.000
51045,145300.000,31400.000
51128,147200.000,31200.000
51211,147500.000,29950.000
51294,146200.000,31630.000
51377,145200.000,33000.000
51460,150000.000,30820.000
51543,144000.000,29970.000
51626,142100.000,32580.000
51709,144200.000,29520.000
51792,144200.000,30770.000
51875,148100.000,30770.000
51958,147200.000,32330.000
52041,148300.000,30500.000
52124,150500.000,30420.000
52207,148800.000,30120.000
52290,150700.000,32650.000
52373,154700.000,30670.000
52456,149600.000,32030.000
52539,150000.000,32480.000
52622,158700.000,32980.000
52705,149700.000,31550.000
52788,151800.000,32800.000
52871,152300.000,32880.000
52954,155700.000,31830.000
53037,156000.000,31930.000
53120,157000.000,31830.000
53203,155200.000,34760.000
53286,151400.000,32650.000
53369,157300.000,32400.000
53452,164200.000,33350.000
53535,155500.000,32800.000
53618,156600.000,31930.000
53701,152200.000,30770.000
53784,157100.000,30620.000
53867,157200.000,32480.000
53950,163400.000,33100.000
54033,154800.000,33200.000
54116,157500.000,31700.000
54199,152900.000,33280.000
54282,155200.000,34230.000
54365,157300.000,31600.000
54448,157500.000,31480.000
54531,153500.000,32300.000
54614,154000.000,34030.000
54697,164000.000,34480.000
54780,156400.000,32830.000
54863,158500.000,33480.000
54946,158600.000,31580.000
55029,154900.000,32480.000
55112,150600.000,31830.000
55195,155100.000,31380.000
55278,151900.000,31680.000
55361,154100.000,32250.000
55444,151500.000,32080.000
55527,150000.000,30600.000
55610,153300.000,31280.000
55693,150900.000,30570.000
55776,155100.000,31500.000
55859,150800.000,31980.000
55942,147900.000,31680.000
56025,151500.000,31300.000
56108,152500.000,31750.000
56191,152700.000,31400.000
56274,149900.000,33130.000
56357,151200.000,31350.000
56440,153100.000,31850.000
56523,151500.000,31130.000
56606,149800.000,31930.000
56689,159800.000,31730.000
56772,153700.000,32280.000
56855,145800.000,31400.000
56938,154100.000,31680.000
57021,156300.000,31550.000
57104,150500.000,31900.000
57187,154700.000,32650.000
57270,153200.000,33830.000
57353,154600.000,32850.000
57436,157700.000,33150.000
57519,151600.000,33150.000
57602,164500.000,32700.000
57685,162600.000,31580.000
57768,160600.000,34560.000
57851,161600.000,32530.000
57934,165500.000,32500.000
58017,163000.000,34560.000
58100,169900.000,34610.000
58183,175400.000,36080.000
58266,165800.000,33880.000
58349,165800.000,34660.000
58432,166700.000,31630.000
58515,170300.000,33850.000
58598,168400.000,35580.000
58681,166300.000,35980.000
58764,165300.000,33480.000
58847,166900.000,34610.000
58930,167700.000,36710.000
59013,165800.000,33650.000
59096,162400.000,34280.000
59179,163100.000,34030.000
